NIT,Razón social de la sociedad,CIIU,Tipo societario,Departamento de la dirección del domicilio,Ingresos de actividades ordinarias,Costo de ventas,Ganancia bruta,Otros ingresos,Gastos de ventas,Gastos de administración,Otros gastos,Ganancia por actividades de operación,Costos financieros,Ganancia antes de impuestos,Ingreso (gasto) por impuestos,Ganancia (pérdida),atribuible a los propietarios de la controladora,Efectivo y equivalentes al efectivo,Cuentas comerciales por cobrar y otras cuentas por cobrar corrientes,Inventarios corrientes,Total activos corrientes distintos de los activos,Activos corrientes totales,"Propiedades, planta y equipo",Total de activos no corrientes,Total de activos,Cuentas por pagar comerciales y otras cuentas por pagar,Otros pasivos no financieros corrientes,Total de pasivos corrientes distintos de los pasivos,Pasivos corrientes totales,Total de pasivos no corrientes,Total pasivos,Capital emitido,Otras reservas,Ganancias acumuladas,Total patrimonio atribuible a propietarios de la controladora,Patrimonio total,Total de patrimonio y pasivos,Capital de trabajo,Indice de insolvencia,Prueba ácida,Liquidez general,Leverage,Endeudamiento sobre activos,Concentración endeudamiento corto plazo,Concentración endeudamiento largo plazo,Rotación de cartera,Rotación proveedores,Proceso,Insolvencia
1.0061418464070193,-0.06069270190301145,-0.3355370544478451,-0.04496597538407281,2.155234891538377,-0.2544179038172678,-0.2367321822897095,-0.21589031431015115,-0.13702644509745673,-0.36115326361523636,-0.19620454066091803,-0.11615056587502724,-0.15670894861659548,-0.1606212426039585,-0.2025335863137045,-0.18435694405880476,-0.18267992659328205,-0.16659295899789667,-0.3558746800975296,-0.23783816166133842,-0.3553187521494617,-0.2425314095962744,-0.243795805446573,-0.2635514784001116,-0.29799341779372907,-0.2909493781697644,-0.2979587596973053,-0.16359309882405743,-0.3393032143341135,-0.33961497370473687,-0.209896053868832,-0.27773016972106945,-0.1451635814899573,-0.2108025632374606,-0.21560534592341415,-0.3126346974370556,-0.3006193367781904,-0.2909493781697644,-0.12277544142407192,-0.24614540393224646,-0.18387942441968944,-0.04225267373169048,0.018418905622497546,0.11142245842703549,0.7390207539904087,-0.7390207539913751,-0.11039101871173942,-0.2333962066710813,0.31708782189346,-0.33833539917161104
1.0061418464070193,-0.06069270190301145,-0.3355370544478451,-0.04496597538407281,2.155234891538377,-0.2271267644789549,-0.19371264601985905,-0.21643164698827727,-0.1377439016606701,-0.3603080498542587,-0.19262227603325563,-0.11615056587502724,-0.16403638781388663,-0.1948986740624826,-0.19202655158659587,-0.16814536938024366,-0.1759537961680967,-0.1597266154578387,-0.4070719744013155,-0.2480628187911795,-0.3605425392390114,-0.24803708622345014,-0.24929873939564723,-0.2756034937972507,-0.3049004658667218,-0.2976180918838756,-0.31218797183953567,-0.2000897423688562,-0.34573169548551064,-0.3460326435799927,-0.21262921766850942,-0.28204007996703073,-0.1451635814899573,-0.21187352131500473,-0.22289994833085502,-0.3253660174165735,-0.31087136532353354,-0.2976180918838756,-0.1262270073628181,-0.26494703295904676,-0.20125272934603625,-0.04213843915732278,0.026017990514779668,0.28316590344970044,0.8880723716423385,-0.888072371643286,-0.11983527651489634,-0.2557628199518541,0.31708782189346,-0.33833539917161104
1.0123904258322558,-1.7265136690282228,0.9041860591028136,0.8531931200294096,-0.48392459229503526,-0.3918341830198235,-0.44350101121529417,-0.2263997547648562,-0.09522013084089524,-0.3679156538960775,-0.2116388523459188,-0.07719968085444805,-0.18579930306008824,-0.27583812344338515,-0.17280930256775834,-0.1740528592825113,-0.14750951256325517,-0.13069731273910914,-0.32773394940331235,-0.2904219763477277,-0.39978180652890805,-0.26774561714116274,-0.2689974524181542,-0.3006627878972505,-0.3009489142709093,-0.3053989656122853,-0.3375799014857295,-0.22592976102614976,-0.40073444599042324,-0.400942891686557,-0.20697249679026097,-0.29681877726771144,-0.08897227962482908,-0.21084703447282713,-0.2066721098119913,-0.3204561617100188,-0.30688988681925766,-0.3053989656122853,-0.12117460303633433,-0.059199735300527204,0.06803040687748398,-0.04068671105871363,0.0005792588833396009,-0.5071514836846603,-0.7480724855659397,0.7480724855647835,-0.1157727637379311,-0.25753952250609174,0.31708782189346,-0.33833539917161104
1.0123904258322558,-1.7265136690282228,0.9041860591028136,0.8531931200294096,-0.48392459229503526,-0.39797626372664774,-0.44223069352314304,-0.2410044791346488,-0.10599294405938375,-0.3679156538960775,-0.2119291488158863,-0.09677812728981777,-0.2184940072269199,-0.27557248559355385,-0.2139571652408688,-0.20667098464713765,-0.1878644535004285,-0.1719154175667299,-0.32500140709578085,-0.27479786703812764,-0.39978180652890805,-0.2630721275024895,-0.2643262908998116,-0.3045790545128167,-0.30685680499241513,-0.30634312810076014,-0.3243638893519414,-0.24749601242228403,-0.396698565438951,-0.3969137985889308,-0.20507540799658758,-0.293975110487635,-0.08897227962482908,-0.21208868810743764,-0.23730863196398966,-0.3292696674310388,-0.31398915980894154,-0.30634312810076014,-0.11747154192020545,-0.021449737652048082,0.10750867659968848,-0.04157481303586322,0.011419996154910305,-0.08625577350186447,-0.6986897437753605,0.6986897437742108,-0.024773158390940412,-0.0934568531277661,0.31708782189346,-0.33833539917161104
-1.6195386903213314,-0.6900028450392024,-1.2055181867640967,-1.2425114359353826,-0.48392459229503526,-0.3486060209547608,-0.3996717538197999,-0.19456662656384097,-0.15380287478824006,-0.09622180872423892,-0.19881092863917213,-0.10478991512122504,-0.25345706345787483,-0.2600101198058525,-0.26507798126500687,-0.2208773574383803,-0.2499473695582647,-0.23526266107940189,-0.31552720021450154,-0.19665764185680312,-0.17377568894515763,-0.19948266162183093,-0.20076850240367272,-0.23765051409140853,-0.275998026127818,-0.2567686555818613,-0.2953363919499293,-0.21895453969158,-0.3679429499742549,-0.36820654367660793,-0.11061914274730109,-0.21212902352862872,-0.19903982215144292,-0.20530392576871875,-0.3255552228067495,-0.34049804871866185,-0.3192208796733506,-0.2567686555818613,-0.052852069453947,0.4358987067292667,0.13982927339580395,-0.039370905521337256,0.1960544379379938,1.3179564943250723,-1.633831948315995,1.6338319483147263,-0.010159160010314116,-0.1513617564549721,0.31708782189346,-0.33833539917161104
-1.6195386903213314,-0.6900028450392024,-1.2055181867640967,-1.2425114359353826,-0.48392459229503526,-0.3321014268645538,-0.39494876768864823,-0.1662622864770559,-0.15959293580164519,-0.0213328727091815,-0.18736590208613338,-0.10461815237008205,-0.2240733603748855,-0.2516445697547751,-0.23459912494764854,-0.22324656524868117,-0.2080121320268602,-0.19245324033930067,-0.3172517865540326,-0.19076418418670463,-0.17636360446437582,-0.19781295814113603,-0.19909963069343634,-0.23767482794250255,-0.2759356642065496,-0.255886620257564,-0.20482147809264264,-0.0747632170093303,-0.2724080900614847,-0.2728323521592666,-0.15767167667503812,-0.21478513881181618,-0.19903982215144292,-0.20530392576871875,-0.3009514669271445,-0.3339606880974399,-0.31258945873128824,-0.255886620257564,-0.10272990167341836,-0.20032226775736367,-0.23408386497136854,-0.039838105963960535,0.1377889571126983,1.177798490743558,-0.312212475545135,0.3122124755440345,-0.030447904344625583,0.03529385008492876,0.31708782189346,-0.33833539917161104
-1.6188513728390908,-0.5110813337553833,-1.9450021492329106,-1.2425114359353826,-0.48392459229503526,-0.2353620250466983,-0.232293186521545,-0.1818471402341948,-0.18075466649769772,-0.35368350216753636,-0.16852529825193785,-0.08577536203043255,-0.12989809039278125,-0.008588502384930707,-0.1554028331082286,-0.03624910781492549,-0.18673282969376412,-0.17073034903694115,-0.4067122170096271,-0.2275118387805031,-0.3628917366521891,-0.24947814555120917,-0.2507390808530828,-0.17834426764520142,-0.2473338229420745,-0.26604740181546876,-0.2133910867141239,-0.26246410708295187,-0.25952096940314884,-0.2599669047728628,-0.18132958882070127,-0.22831480598584653,0.2632405013287838,-0.2204816184449482,-0.5833153643002291,-0.35092548241197985,-0.3168242281088863,-0.26604740181546876,-0.1749577108404876,-0.42642837575696363,-0.3394709573674481,-0.028141205254596267,0.14173892247910075,1.1900339873148185,0.21303121274960155,-0.21303121275063508,-0.10882554104913032,-0.14707077928144996,0.31708782189346,-0.33833539917161104
-1.6188513728390908,-0.5110813337553833,-1.9450021492329106,-1.2425114359353826,-0.48392459229503526,-0.2678393759579749,-0.2594768283511068,-0.21348866345439577,-0.18075466649769772,-0.3550845420621619,-0.1750714903397193,-0.0857128148129751,-0.22114890114535155,-0.13618789011194501,-0.24445377275580044,-0.207351203284501,-0.2284391507758865,-0.21330608132865073,-0.4117832465909273,-0.25023876775202225,-0.36816989399582506,-0.2591306573934414,-0.260386784252203,-0.1722316599415827,-0.23893805175010954,-0.2662331069158753,-0.22492912838440524,0.007676306155720413,-0.24554223642008408,-0.2460116809109771,-0.18210824810542425,-0.2240574601793919,0.2632405013287838,-0.22183769698673625,-0.6035929542980415,-0.35373438219141135,-0.32426760703467983,-0.2662331069158753,-0.1947483076946736,-0.47065840355806055,-0.3807538417378265,-0.017899808873445316,0.2348489614179003,1.3791448205540997,0.30216275865508047,-0.30216275865610265,-0.1147712440294058,-0.13175543956627053,0.31708782189346,-0.33833539917161104
-1.6188318394647532,1.241115535368913,-0.8357762055296898,0.8531931200294096,-0.48392459229503526,-0.1857037704835681,-0.2699466315859046,-0.02694925821333352,-0.1726589129832821,0.4882261768566331,-0.2160782918530133,-0.07189793196293515,-0.06761549345407805,-0.17180317400036213,-0.04065716733813079,-0.16766585263877132,0.026753033739475893,0.04720584705430987,-0.3675823092591338,-0.15898849599927686,0.25599604976995327,-0.12142533563282336,-0.1227500610301543,-0.2787740439659517,-0.25072461435023174,-0.20298867384527924,-0.20684685393287208,-0.26516183038423213,-0.24224584066185864,-0.24272082895757494,-0.1970416959079865,-0.2342763122311165,-0.11451378047261464,-0.19311637782069627,0.2060792534589532,-0.1175091082384227,-0.14349241564121765,-0.20298867384527924,-0.022721160216708645,0.0030921788271671582,-0.24322374446297734,-0.04550300359826686,-0.0034243767640059247,-0.7154988647531914,0.6993578991267106,-0.6993578991276823,-0.09017895488251503,-0.17153090632399826,0.31708782189346,-0.33833539917161104
-1.6188318394647532,1.241115535368913,-0.8357762055296898,0.8531931200294096,-0.48392459229503526,-0.19356533001272302,-0.28059405334191045,-0.02913955350530631,-0.16730475678060516,0.4933813991842758,-0.21448220483189986,-0.07907930764893001,-0.07192635867369011,-0.15607547567317967,-0.04927544173110234,-0.0921501109859272,-0.01908216660984118,0.0004151647554124203,-0.4143782479967383,-0.12521896168164562,0.15906848538941545,-0.12363984106017517,-0.1249634632914554,-0.28593081684082466,-0.24593875128739637,-0.20142665642346022,-0.10600161217222222,-0.26950604804609296,-0.1778249944177092,-0.17840832425501219,-0.19985896264365224,-0.21406960803145617,-0.11451378047261464,-0.19856629038210571,0.08170890250852195,-0.15350988442075916,-0.17248241712335755,-0.20142665642346022,-0.0605711619096544,-0.1511125107919133,-0.2633527172207793,-0.04436525153990751,0.004798767246687071,-0.3224024952000944,0.9539780973269644,-0.9539780973279035,-0.07504015614466743,-0.0786325375369942,0.31708782189346,-0.33833539917161104
-1.6177987760058279,0.9573090002290621,-0.24853894121621992,0.8531931200294096,-0.48392459229503526,-0.2884436523575798,-0.2980528446839931,-0.20488166633394805,-0.16376322796404358,-0.33243931946206123,-0.1852383561029986,-0.09969654198619608,-0.17562420401350753,-0.2360090701262684,-0.18293550577804538,-0.17132714625172735,-0.1623219971421766,-0.14581064754402656,-0.3874879273545361,0.21422795236883305,2.38849936958357,0.37364650353823115,0.3720751558301591,-0.2690070604452293,-0.16072504988027006,0.09866242004095879,-0.09047010288393523,0.40932355501080586,-0.04860147529563575,-0.04940213036362393,0.05112303421943212,0.0217297706335516,-0.18758290609795955,-0.1966656456685494,0.587610032375932,-0.10729817417942726,0.22041206481609404,0.09866242004095879,0.4968198107170481,0.5286920524572837,-0.08200543014741409,-0.045304232449030424,0.005042732927734707,-0.31263602852489886,-0.8363471182615091,0.836347118260342,0.20944649476213897,0.100804954468809,0.31708782189346,-0.33833539917161104
-1.6169211131419363,-0.9614699656077553,-1.2055181867640967,0.8531931200294096,-0.8899491282694064,-0.2905429673607534,-0.3186443961127455,-0.18160179263285287,-0.09361484063790249,-0.22535408762193773,-0.1290039350951731,-0.09131589139156036,-0.22553888245138076,-0.06556885473560611,-0.2552941164466142,-0.170413518429828,-0.26594156600628877,-0.25159027302223474,-0.35668481445955735,-0.25720778945079253,-0.26471054078905815,-0.2376213462913406,-0.2388881881122284,-0.26245728953903336,-0.280768656268758,-0.2787933540792615,-0.2631046414990557,-0.2946756133943851,-0.2856756683000706,-0.2860776172808524,-0.20997325226957608,-0.2591832608151217,-0.23987146663354614,-0.21413534350510952,-0.29232054608377284,-0.3290100831626809,-0.29941283596097085,-0.2787933540792615,-0.14575914372325652,-0.34721515270146386,-0.33585724595987654,-0.03956807739375595,0.03729823904042827,0.481036424685729,1.0184787425993944,-1.0184787426003254,-0.1145330980992733,-0.16353503673424927,0.31708782189346,-0.33833539917161104
-1.6169211131419363,-0.9614699656077553,-1.2055181867640967,0.8531931200294096,-0.8899491282694064,-0.21348209906604718,-0.23332190348992327,-0.13452226433429557,-0.17508308387464838,-0.20187970973084576,-0.09352114993613705,-0.10347239745058905,-0.15216931722168225,-0.09266660516973983,-0.17361287159260944,-0.14125342820479508,-0.18933638262445143,-0.17338817570944895,-0.4057855617512359,-0.2275212683898966,-0.2395440230198995,-0.226395080800691,-0.22766751503729962,-0.2680695148290914,-0.28557855166869295,-0.2757971782913331,-0.23956479234771777,-0.2624680549899679,-0.2908587699974128,-0.29125200215342706,-0.21038735467379363,-0.26129657722074373,-0.23987146663354614,-0.210619627060535,-0.2432567414200452,-0.3140673822759294,-0.2881846140224106,-0.2757971782913331,-0.12876820609735948,-0.2854767453401084,-0.2953329804769404,-0.04188672747937411,0.022755146045033703,0.21400533007610392,1.0208727472462735,-1.0208727472472043,-0.11251808467727245,-0.18746897944582502,0.31708782189346,-0.33833539917161104
-1.616845053752882,-0.18408684761599006,-0.3355370544478451,0.8531931200294096,0.5311367476408925,-0.3313089397549111,-0.37540302955800436,-0.19087990533298588,-0.15740798455465715,-0.28391197369137533,-0.18696690959967005,-0.0941252232100696,-0.15950896192267672,-0.256871167540686,-0.15074220288168033,-0.13535618574115332,-0.13549353793380123,-0.11842292147713862,-0.27428276166953974,-0.24823759509184068,-0.2425314837859352,-0.22226795536635843,-0.22354244554945962,-0.22373346560887833,-0.2775155049179162,-0.26917915257491526,-0.3042526876943751,-0.20284386152186085,-0.33402682110709314,-0.3343474541980968,-0.20546379083333988,-0.2725271623949399,-0.20471205822651845,-0.21240879672054438,-0.03869437427912789,-0.25343297080075394,-0.2526521828521179,-0.26917915257491526,-0.10006870904970964,-0.12012978574839284,-0.1828612222610809,-0.043990729011850055,-0.0006685587623570868,-0.5682282237950819,0.5191205904451905,-0.5191205904461853,-0.09139638118141685,-0.20001754652700854,0.31708782189346,-0.33833539917161104
-1.616845053752882,-0.18408684761599006,-0.3355370544478451,0.8531931200294096,0.5311367476408925,-0.33931003415856537,-0.385229437724697,-0.1944671367136449,-0.16886453214854508,-0.27419574171493544,-0.1794261506334552,-0.11320689351119634,-0.17400538560368395,-0.26264042265924037,-0.1656041408412593,-0.14884768876235957,-0.14929263607596946,-0.13250967602955155,-0.3843095624111592,-0.26289275305363063,-0.24194281691512565,-0.23559183187789784,-0.23685968471071306,-0.2253810572295037,-0.2801966968253884,-0.27744284128608676,-0.2921223028148812,-0.19333682767836044,-0.35063627205834186,-0.35092897174539506,-0.20442397000896018,-0.2774985030299386,-0.20471205822651845,-0.21240879672054438,-0.07656531741646806,-0.269797246864366,-0.26596023469863134,-0.27744284128608676,-0.10784894018864648,-0.1337676218610195,-0.24313582091853914,-0.043294241344550975,4.794609671834816e-05,-0.5327618492226259,0.28972335869249777,-0.2897233586935215,-0.10283692162772107,-0.15959982592824928,0.31708782189346,-0.33833539917161104
-1.616521912931177,-1.2946341590327977,-1.4012639415352535,-1.2425114359353826,-0.8899491282694064,0.19925894613110962,0.2528932430780746,0.07834163440559293,-0.1157212893189176,0.23918353801189438,-0.09707299590246665,-0.05798329193892275,0.255718975895838,0.01900062577067047,0.266743168671475,0.3222336570355343,0.21645336928724748,0.2429271684320962,0.2194150967662557,-0.0523678543858258,0.06802006615782849,-0.02787690828431496,-0.029248235260433984,0.5412628641564221,0.15093723984727042,0.06984869951849215,0.07272480234228158,0.09432923308365496,-0.07970825844627812,-0.08045659882054788,0.10002224897051161,0.048143786983871284,-0.1989975049928383,0.19177041577044004,0.8790979134978788,0.1788175633613322,0.10247274591532338,0.06984869951849215,0.006916854288395603,-0.09512962038373228,-0.10961257051875353,-0.03759231813418427,0.014492364492715541,0.006058121330712757,-1.06002710879596,1.0600271087947644,-0.10804925136208912,-0.15430451806000936,0.31708782189346,-0.33833539917161104
